TICKER,PERMNO,NCUSIP,sdate,edate,SCORE
WH,19334,96406610,1976-01-15,1980-09-18,1
WH06,,,2004-04-15,2016-12-31,6
WHAI,,,2003-09-18,2006-12-31,6
WHAT,,,2000-05-18,2004-06-01,6
WHCP,85514,96350510,1997-12-18,2000-03-10,1
WHD,92515,92934F10,2007-12-20,2012-02-14,1
WHD,92515,92934F20,2012-02-16,2014-01-21,1
WHE,39757,96380110,2000-09-14,2010-04-29,1
WHEL,84765,96327810,1997-04-17,1998-06-11,5
WHES,88748,92925E10,2000-11-16,2008-08-18,1
WHFI,77671,96690010,1993-10-14,1997-10-23,1
WHFI,77671,36547610,1997-11-20,2001-02-28,1
WHFI,,,2004-06-17,2005-05-11,6
WHFO,13714,96524V10,2013-01-17,2023-12-29,1
WHG,89443,96176510,2002-08-15,2021-02-10,1
WHGB,83424,92894910,1998-11-19,2001-11-02,1
WHGP,,,2008-03-20,,6
WHIN,78920,93886410,1993-04-15,2001-01-23,1
WHIT,83580,96683410,1996-06-20,2000-03-22,1
WHIT,83580,56624410,2000-04-20,2001-04-12,1
WHIT,,,2003-04-17,2004-05-15,6
WHL,,,1984-02-16,1991-05-15,6
WHL,77053,96661210,1991-10-15,2011-06-06,1
WHLD,82289,95833220,1983-08-18,1986-02-18,1
WHLR,13700,96302510,2014-09-18,2017-04-02,1
WHLR,13700,96302570,2017-04-20,2019-12-31,1
WHLS,93156,96683810,1985-12-19,1991-02-01,1
WHLS,,,1991-02-14,1992-01-31,6
WHOO,11366,94154710,1988-01-14,1996-08-31,1
WHP,67379,95830510,1985-12-19,1989-05-20,1
WHR,25419,96332010,1976-01-15,2023-12-29,1
WHRK,,,2005-12-15,2011-04-14,6
WHRT,84352,98090510,1997-05-15,2003-12-03,1
WHRT,,,2003-12-18,2004-04-14,6
WHRT,84352,98090520,2004-04-15,2007-05-30,1
WHRT,84352,98090530,2007-06-14,2008-10-27,1
WHRT,84352,98090540,2008-11-20,2012-08-02,1
WHT,45399,96501010,1982-07-15,1997-08-12,1
WHTI,11684,96289910,1987-12-17,1989-08-24,1
WHX,19238,96315010,1976-01-15,1991-01-03,1
WHX,19238,96314210,1993-02-18,1994-07-26,1
WHX,17337,92924810,1994-08-18,2002-08-22,1
WHX,17337,92924840,2002-10-17,2004-11-15,1
WHXT,92643,96638910,2008-05-15,2015-02-13,1
WHXT,,,2015-02-19,2015-12-31,6
WHZ,13317,96638810,2012-05-17,2016-01-05,1
WHZ,,,2016-01-14,2019-12-31,6
WI18,,,2004-04-15,2009-05-04,6
WIC,61882,92925310,1980-05-15,2000-04-26,1
WID,43844,94701510,1978-07-20,1993-07-19,1
WIE,38113,96761310,1978-07-20,1985-12-20,1
WIFI,12798,09739C10,2011-05-19,2021-06-01,1
WII,61233,94707610,1978-07-20,1995-10-05,1
WII,61233,94707110,1995-10-19,1998-05-27,1
WII2,85051,94105810,1997-07-17,2001-04-01,1
WII2,85051,94105710,2001-04-19,2008-05-08,1
WIKD,82627,71637810,1996-01-18,1998-07-22,1
WIKS,79745,96744610,1994-04-14,2003-09-22,1
WIKS,,,2004-04-15,2004-05-15,6
WIL,78105,97200010,1993-10-14,1997-01-17,1
WIL,,,2003-02-20,2004-09-01,6
WILF,83046,97221810,1983-01-20,1989-02-07,1
WILL,82924,96822320,1982-09-28,1984-03-14,1
WILL,82932,96822330,1984-03-15,1986-01-15,1
WILL,82924,96822320,1986-01-16,2023-12-29,1
WILM,83030,97180410,1977-12-15,1991-08-22,1
WILM,83030,97180710,1991-09-19,2011-05-13,1
WILN,83038,97210610,1976-01-15,1985-05-28,1
WILY,,,1991-02-14,2002-09-06,6
WILZ,12891,92897210,2011-09-15,2017-06-04,2
WILZ,12891,74771310,2017-06-15,2019-12-20,2
WILZ,,,2020-01-16,,6
WIMI,93017,93658640,1986-04-17,1990-04-26,1
WIN,24803,97428010,1976-01-15,2005-02-18,1
WIN,,,2005-03-17,2006-10-16,6
WIN1,79121,97314910,1993-06-17,2009-07-16,1
WINC,,,1998-08-20,2006-09-29,6
WING,93164,97415210,1986-07-17,1988-08-09,1
WINK,87193,97416810,1999-09-16,2002-08-22,1
WINN,80584,97563A10,1995-06-15,2007-06-29,1
WINR,77698,97639610,1992-09-17,1997-06-24,1
WINS,78147,97490210,1994-08-18,1996-11-06,1
WINS,78147,55376910,1996-11-14,2014-09-18,1
WINV,91624,97428030,2006-12-22,2012-03-09,1
WIPK,83265,97606110,1976-12-16,1979-06-21,1
WIPL,,,2008-11-20,,6
WIR,66392,95846810,1984-06-13,1999-08-18,1
WIR,66392,95926110,1999-08-19,2000-11-13,1
WIR1,81761,97652110,2000-07-20,2003-09-24,1
WIR1,81761,37988710,2003-10-16,2011-01-13,1
WIR1,81761,37988720,2011-01-20,2019-04-17,1
WIR1,81761,37988750,2019-04-18,2020-03-08,1
WIR1,81761,67443410,2020-03-19,2023-01-03,1
WIR1,81761,67443420,2023-01-19,2023-12-29,1
WIRE,77785,29256210,1992-09-17,2023-12-29,1
WIRL,82538,97652H10,1996-02-15,1998-10-21,1
WIRL,,,1999-11-18,2000-06-26,6
WISA,17979,86633R10,2018-11-15,2020-04-08,1
WISA,17979,86633R20,2020-04-16,2023-01-26,1
WISA,17979,86633R30,2023-02-16,2023-12-29,1
WISE,83345,97728410,1982-06-17,2004-06-30,1
WISV,,,2002-09-19,2009-07-31,6
WIT,38375,97738510,1976-06-17,1999-09-01,1
WIT1,88683,97651M10,2002-05-16,2023-12-29,1
WITC,87009,97737K30,1999-07-15,2000-06-11,1
WITC,87009,97738310,2000-06-15,2001-08-19,1
WITC,87009,83611Q10,2001-10-18,2003-06-29,1
WITC,87009,83611Q40,2003-07-17,2003-12-31,1
WITS,87646,97742410,2000-03-16,2007-05-29,1
WIWI,,,2012-07-19,2018-04-02,6
WIX,68195,96744110,1980-09-18,1983-01-31,1
WIX1,68195,96744210,1985-08-15,1987-08-11,1
WIX1,68195,96744240,1987-10-15,1989-04-13,1
WIXC,83361,97748710,1978-07-20,1979-06-29,1
WIXG,82801,96652410,1997-07-17,2003-07-01,1
WIXX,14326,M9806810,2013-12-19,2023-12-29,1
WIZ,80215,97750110,1996-06-20,1996-11-08,1
WIZ,,,2000-05-18,2003-09-10,6
WIZD,92582,97750V10,2008-02-07,2012-02-22,1
WIZD,92582,97750V30,2012-03-15,2012-10-08,1
WIZD,92582,30277110,2012-10-18,2013-11-21,1
WIZT,83426,M9810510,1996-12-19,1999-11-12,1
WJ,46420,94248610,1976-01-15,2000-01-31,1
WJCI,88583,92928410,2000-09-14,2008-05-22,1
WJCO,84569,95101810,1997-03-20,2000-10-03,1
WK,15119,98139A10,2015-01-15,2023-12-29,1
WKCM,,,2007-04-19,,6
WKEY,19147,97727L20,2022-05-19,2022-06-22,1
WKEY,19147,97727L30,2022-07-14,2023-07-04,1
WKEY,19147,97727L40,2023-07-20,2023-12-29,1
WKGP,83322,98090310,1996-04-18,2000-12-20,1
WKGP,83322,98090320,2001-01-18,2002-10-17,1
WKME,21592,M9762810,2021-07-15,2023-12-29,1
WKMS,76198,98138210,1995-04-20,1996-10-18,1
WKOL,,,2005-08-18,2007-12-12,6
WKR,44783,96668010,1978-07-20,1989-06-28,1
WKR,44783,96668040,1989-11-16,1999-07-19,1
WKS,80790,94856P10,1994-12-15,1999-07-02,1
WKT,23034,94604810,1978-07-20,1987-02-10,1
WKT,23034,82661910,1987-02-19,2000-06-07,1
WKT,,,2000-06-15,2004-05-15,6
WKW,60011,98137310,1981-04-16,1986-06-17,1
WKW,,,1992-01-16,1996-02-02,6
WLA,24678,93448810,1976-01-15,2000-06-19,1
WLBK,10266,85890610,1991-11-14,1994-08-15,1
WLBR,,,2002-09-19,2004-05-15,6
WLD,64506,94939110,1984-09-20,1996-10-14,1
WLDA,82539,98142H10,1995-12-14,2005-01-18,1
WLDA,82539,98142V10,2005-01-20,2006-05-19,1
WLDI,,,2002-01-17,2003-09-10,6
WLDN,91625,96924N10,2006-12-14,2023-12-29,1
WLFC,83969,97064610,1996-11-14,2018-03-13,1
WLFI,,,2002-09-19,2004-06-01,6
WLFM,,,2006-05-18,2016-12-31,6
WLGC,,,2005-01-20,2014-01-26,6
WLH,13906,55207470,2013-06-20,2020-02-05,1
WLHN,83396,97786510,1980-02-14,2003-10-22,1
WLHO,,,2006-11-16,2008-04-16,6
WLHO,92629,64446110,2008-04-17,2010-12-10,1
WLI,86794,04022210,1999-04-15,2001-12-21,1
WLIV,,,2002-05-16,2013-11-13,6
WLK,85078,94155N10,1997-08-14,2001-04-24,1
WLK,,,2001-05-17,2004-05-15,6
WLKC,90312,96041310,2004-08-19,2023-12-29,1
WLKF,,,2002-12-19,2006-12-04,6
WLKP,14783,96041710,2014-09-18,2023-12-29,1
WLL,89901,96638710,2003-12-18,2017-11-08,1
WLL,89901,96638740,2017-11-16,2020-09-01,1
WLL,89901,96638750,2020-09-17,2022-06-30,1
WLMN,11384,94970210,1987-06-03,2007-12-07,1
WLMN,,,2007-12-20,2008-12-31,6
WLMR,82851,97142610,1996-03-14,2000-05-16,1
WLP,78863,94973G10,1993-03-18,1996-05-20,1
WLP,83583,94973H10,1996-06-20,2004-11-30,1
WLPC,78111,94947820,1992-07-27,1995-06-21,1
WLPI,12285,94956810,1989-03-16,1994-01-12,1
WLRF,12282,92928610,1988-12-15,2001-01-26,1
WLRHU,,,2014-06-19,2016-06-15,6
WLRHU,14881,65342H10,2016-06-16,2019-02-28,1
WLSC,90915,96950G10,2005-10-20,2007-10-30,1
WLSN,84834,97246310,1997-08-14,2008-07-21,1
WLSN,,,2008-08-14,2010-01-31,6
WLTN,83089,97250810,1984-06-14,1988-12-29,1
WLTR,82540,93317Q10,1996-04-18,2015-07-07,1
WLTR,,,2015-07-16,2019-05-16,6
WLV,79634,97809310,1993-11-18,2007-01-03,1
WLV,,,2007-01-18,2007-12-31,6
WLX2,88869,29381P10,2004-09-16,2010-05-31,2
WLX2,88869,29390Q10,2010-06-17,2014-07-30,2
WMA1,79884,95423510,1994-01-20,2017-09-13,1
WMAR,82310,95855210,1982-07-15,1984-09-30,1
WMB,38156,96945710,1976-01-15,2023-12-29,1
WMBY,,,2003-02-20,2004-12-31,6
WMC,15229,93235510,1978-07-20,1981-06-26,1
WMCO,76013,96946510,1994-05-19,2006-03-19,1
WMCO,76013,96946560,2006-04-20,2012-12-14,1
WMCX,89639,92928R10,2003-05-15,2005-06-24,1
WMCZ,13401,95790D10,2012-06-14,2022-07-10,1
WMCZ,13401,95790D20,2022-07-14,2023-12-05,1
WMD,70148,57166010,1990-01-01,1992-04-26,1
WMD,70148,25429010,1992-05-14,1996-04-30,1
WMDG,,,2006-08-17,2009-10-14,6
WMDG,93072,97476P20,2009-10-15,2012-12-11,1
WME,77547,94090610,1992-04-16,1998-11-03,1
WMFG,85720,92928910,1998-08-20,2000-05-11,1
WMG,90699,93455010,2005-05-19,2011-07-19,1
WMGC,,,2002-01-17,2004-02-15,6
WMGI,89046,98235T10,2001-08-16,2015-10-01,1
WMGL,75941,95869430,1990-10-18,1996-01-17,1
WMGL,75941,92894710,1996-01-18,2002-12-03,1
WMGL,75941,02220510,2002-12-19,2014-02-27,1
WMGX,,,1991-08-15,1999-09-07,6
WMH,38121,96930910,1976-09-16,1982-12-22,1
WMIC,82334,95865510,1984-04-19,1996-02-08,1
WMIH,81593,92936P10,2016-06-16,2018-10-10,1
WMIH,81593,62482R10,2018-10-18,2023-12-29,1
WMK,42059,94884910,1976-01-15,2020-05-11,1
WML,45401,98304410,1978-07-20,1980-05-06,1
WMMV,,,2009-04-16,,6
WMN,,,1984-06-14,1998-07-10,6
WMOR,59467,96087810,1976-01-15,2018-04-24,1
WMOR,,,2018-05-17,2020-12-31,6
WMPN,20887,96927A10,2021-10-14,2023-12-29,1
WMR,68187,94873010,1985-08-16,1988-04-04,1
WMR,68187,94874110,1988-04-14,2021-08-03,1
WMRK,11000,96057810,1987-01-02,1992-06-28,1
WMRK,11000,00755N10,1992-07-16,1997-07-17,1
WMRK,11000,00207N10,1997-08-14,1998-10-02,1
WMS,64135,96990110,1982-08-19,1987-02-22,1
WMS,64135,92929710,1987-03-19,2013-10-17,1
WMSI,82991,96949320,1984-05-17,2007-05-15,1
WMT,55976,93114210,1976-01-15,2023-12-29,1
WMTT,82959,96913310,1976-01-15,2002-03-14,1
WMUX,88585,95874P10,2000-09-14,2002-03-26,1
WMV,,,1992-12-17,2003-09-10,6
WMX,57381,94106310,1976-01-15,1993-05-19,1
WMX,57381,92929Q10,1993-06-17,1997-05-12,1
WMX,57381,94106K10,1997-05-15,1998-07-16,1
WMZ,92549,96950K10,2008-02-14,2010-08-31,1
WN,51254,98319510,1976-01-15,2000-07-20,1
WNA,,,2003-03-20,2009-01-13,6
WNC1,77117,92956610,1991-12-19,2023-12-29,1
WNDR,79429,97817910,1993-11-18,1998-04-13,1
WNDT,,,2010-11-18,2013-01-02,6
WNH,80214,95884510,1994-06-16,1998-02-25,1
WNI,84785,94860310,1997-06-19,2005-10-31,1
WNI,84785,80669310,2005-11-17,2012-12-14,1
WNMI,,,2003-12-18,2004-12-13,6
WNNB,84442,94429310,2002-01-17,2004-10-05,1
WNR,66747,92875210,1980-12-18,1982-05-05,1
WNR,66747,97477110,1982-05-20,1989-08-24,1
WNR,66747,92875310,1989-09-14,1997-02-09,1
WNR,66747,46609610,1997-02-20,2012-08-06,1
WNRL,14233,95931Q20,2013-11-14,2017-10-30,1
WNS,91390,92932M10,2006-08-17,2023-12-29,1
WNSB,10762,95474410,1988-10-20,1994-09-29,1
WNSI,92962,92929810,1986-04-17,1990-06-01,1
WNT,57648,93933910,1978-07-20,1997-12-05,1
WNWN,,,2004-07-15,2004-08-15,6
WNYN,,,2007-05-17,2018-04-13,6
WO5,89000,97786P10,2003-10-16,2007-12-28,1
WO5,,,2008-01-17,2023-07-31,6
WOA,44337,98142310,1978-11-16,1987-06-23,1
WOA,44337,98190410,1987-07-16,1998-12-11,1
WOBS,10369,33759210,1988-10-20,1991-03-12,1
WOC,38172,97188910,1978-08-17,2010-01-26,1
WOC,,,2010-02-18,2012-12-31,6
WOD,60855,98052410,1982-02-18,1983-12-31,1
WOFC,80776,95902410,1995-09-14,2004-07-22,1
WOFG,83636,97771610,1989-08-17,1994-02-23,1
WOG,58739,98014010,1978-01-19,1985-07-31,1
WOIZ,,,2006-03-16,2008-03-31,6
WOL,56063,93067610,1978-06-15,1998-04-28,1
WOL,56063,35914P10,1998-05-14,2011-06-30,1
WOL1,42243,97809010,1987-11-19,1988-05-06,1
WOLF,90491,39152310,2004-12-16,2012-05-04,1
WOLT,,,1991-01-17,,6
WOLV,88206,64120V10,2003-01-16,2006-05-15,1
WOLV,,,2006-12-14,2008-05-16,6
WOMN,87365,97814910,1999-11-18,2001-06-18,1
WONE,82668,96181510,1984-06-14,2009-08-04,1
WONE,82668,96181530,2009-08-20,2011-12-12,1
WONE,82668,25247X10,2011-12-15,2012-11-23,1
WOOD,83441,98071110,1977-12-15,1984-09-18,1
WOOF,89213,91819410,2002-04-18,2017-09-11,1
WOPE,,,1995-02-16,2015-12-31,6
WOR,65269,98180110,1988-01-14,1995-02-28,1
WORK,76538,98137010,1993-06-17,1995-11-08,1
WORK,,,1997-06-19,2003-09-10,6
WORL,83484,98141410,1989-08-17,1991-05-24,1
WOSI,85227,98150010,1997-09-18,2000-09-11,1
WOW,16697,96758W10,2017-07-20,2023-12-29,1
WOWI,10403,98190210,1986-06-20,1988-05-16,1
WPAC,82761,95908010,1996-01-18,1997-12-01,1
WPAC,,,2003-04-17,2003-09-10,6
WPB,67803,96765510,1980-12-01,1993-04-05,1
WPBC,,,1998-11-19,2001-11-02,6
WPC,23536,97665610,1976-01-15,1987-01-01,1
WPC,23536,97665710,1987-01-15,2015-06-29,1
WPC,23536,92939U10,2015-07-16,2023-12-29,1
WPCI,76461,97681710,1994-05-19,1996-02-07,1
WPCI,76461,31446210,1996-02-15,2017-08-06,1
WPCI,76461,92536C10,2017-08-17,2023-12-29,1
WPCS,,,2003-06-19,2005-01-19,6
WPCS,90640,92931L20,2005-03-28,2013-05-27,1
WPCS,90640,92931L30,2013-06-20,2015-04-19,1
WPCS,90640,92931L40,2015-05-14,2018-01-17,1
WPCS,90640,26210U10,2018-01-31,2019-03-10,1
WPCS,90640,26210U20,2019-03-14,2020-05-13,1
WPCS,90640,05474810,2020-05-29,2023-09-17,1
WPD,,,2003-07-17,2007-03-15,6
WPEC,,,2002-09-19,2006-10-30,6
WPF,,,2003-07-17,2007-03-15,6
WPGI,10178,95926310,1986-10-16,1996-05-08,1
WPGI,10178,38080410,1996-05-16,1999-02-16,1
WPGWI,14638,93964710,2014-06-19,2015-01-14,1
WPGWI,14638,92939N10,2015-01-16,2016-08-30,1
WPGWI,14638,93964W10,2016-09-15,2020-12-21,1
WPGWI,14638,93964W40,2021-01-14,2021-09-29,1
WPGWI,,,2021-10-14,,6
WPI,22218,95909010,1976-01-15,1986-11-06,1
WPIC,77278,93177510,1992-08-20,1993-02-11,1
WPIC,77278,92930K10,1993-03-18,2000-03-20,1
WPIC,,,2000-11-16,2002-11-13,6
WPK,,,2003-11-20,2008-07-30,6
WPL,58819,97682610,1976-01-15,1988-03-30,1
WPL,58819,92930510,1988-04-14,1998-04-20,1
WPL,58819,46084510,1998-05-14,1999-05-19,1
WPL,58819,01880210,1999-05-20,2023-12-29,1
WPLS,88856,G8492210,2001-02-15,2008-11-19,1
WPLS,88856,G8492211,2008-12-18,2009-01-08,1
WPLS,,,2009-01-15,2009-12-31,6
WPM,41427,95546510,1976-01-15,1993-12-09,1
WPNE,84148,96434710,1996-11-14,2000-05-14,1
WPNE,84148,23162910,2000-05-18,2001-02-01,1
WPO,53225,93964010,1976-01-15,2013-11-28,1
WPO,53225,38463710,2013-12-19,2023-12-29,1
WPOG,61720,70501940,1996-07-18,1998-12-01,1
WPOG,61720,70501970,1998-12-17,1999-01-13,1
WPOG,,,1999-04-15,2004-05-15,6
WPPG,11845,92930920,1988-03-17,1995-11-12,1
WPPG,11845,92930930,1996-01-18,2005-10-24,1
WPPG,11845,92930940,2005-11-17,2008-11-18,1
WPPG,11845,92933H10,2008-11-20,2013-01-01,1
WPPG,11845,92937A10,2013-01-17,2023-12-29,1
WPRT,92776,96090830,2008-09-18,2023-06-05,1
WPRT,92776,96090850,2023-06-15,2023-12-29,1
WPS,25099,97684310,1976-01-15,1994-08-31,1
WPS,25099,92931B10,1994-09-15,2007-02-21,1
WPS,25099,45822P10,2007-03-15,2015-06-29,1
WPSC,89874,96314230,2004-11-18,2007-11-27,1
WPSC,89874,29647510,2007-12-20,2008-06-10,1
WPSN,79532,96123810,1994-07-14,2003-01-29,1
WPSN,,,2003-02-20,2004-11-09,6
WPTE,90327,98211W10,2004-09-16,2009-11-08,1
WPTE,90327,03665E10,2009-11-19,2009-12-28,1
WPTE,12637,92911K10,2011-03-01,2012-09-03,1
WPTE,12637,29101U10,2012-09-20,2012-10-22,1
WPTE,12637,29101U20,2012-11-15,2015-05-20,1
WPTE,12637,29101U40,2015-06-18,2016-03-22,1
WPTE,,,2016-04-14,2018-12-31,6
WPTN,14086,98159G10,2013-09-19,2017-07-07,1
WPX,13141,98212B10,2012-01-19,2021-01-06,1
WPX,,,2021-02-18,,6
WPZ,90851,96950F10,2005-08-18,2015-02-02,1
WQNI,87647,98156W10,2000-03-16,2005-02-09,1
WQNI,87647,92932C10,2005-02-17,2005-11-15,1
WRAC,,,1988-04-14,1999-11-01,6
WRBY,21905,93403J10,2021-10-14,2023-12-29,1
WRC,38885,93439110,1976-01-15,1986-05-21,1
WRC1,82803,98144310,1996-03-14,1999-10-08,1
WRCE,88682,96141510,2000-11-16,2001-08-21,1
WRCE,88682,96141810,2001-10-18,2004-06-25,1
WRD,16519,96812T10,2017-01-19,2019-01-31,1
WRDLY,,,2022-07-14,,6
WRDP,86439,98155J10,1998-11-23,1999-08-04,1
WRE,52425,93965310,1982-06-17,2023-12-29,1
WREI,86007,97189210,1998-10-15,2001-01-31,1
WREI,86007,34416Q10,2001-02-15,2004-10-13,1
WRES,90492,93564A10,2005-01-20,2016-06-07,1
WRES,,,2016-06-16,2017-12-31,6
WREX,,,2002-09-19,2006-08-15,6
WRF,91073,95931910,2006-01-19,2017-06-01,1
WRII,,,1996-02-15,2006-09-28,6
WRIL,,,1988-01-14,2003-09-10,6
WRIT,83620,98226310,1976-08-19,1986-12-31,1
WRKB,75924,98138L10,1990-02-15,1992-03-20,1
WRLD,77114,98141910,1992-02-20,2023-12-29,1
WRLI,,,2003-08-14,2003-11-25,6
WRLS,80165,87970T10,1994-03-17,1999-01-26,1
WRLS,80165,87970T20,1999-02-18,2013-06-24,1
WRM1,89640,96290210,2002-12-11,2005-04-15,1
WRN,80729,92923J10,1995-12-14,1996-11-26,1
WRO,38105,96723110,1979-11-15,1983-12-31,1
WROB,86761,98163010,1999-04-15,2005-05-31,1
WRP,78090,95024110,1993-01-14,1997-05-30,1
WRP1,85079,95024010,1997-07-17,2000-06-11,1
WRP1,85079,95024020,2000-06-15,2007-06-03,1
WRP1,85079,75936P10,2007-06-14,2018-10-12,1
WRPC,12113,92931710,1998-11-19,2004-01-25,1
WRPC,12113,92931720,2004-03-18,2004-05-13,1
WRPC,12113,00130310,2004-05-20,2006-11-20,1
WRPS,10558,94705310,1987-03-19,1988-04-12,1
WRPT,,,2003-01-16,2007-05-24,6
WRS,89496,97349110,2002-09-19,2006-12-19,1
WRSP,90877,98157910,2005-08-18,2008-10-29,1
WRSP,,,2008-11-20,2012-12-31,6
WRTC,83652,98255410,1983-08-18,1991-07-03,1
WRTE,79202,92931K10,1994-10-20,1996-02-28,1
WS,75597,94877410,1989-09-14,2001-09-05,1
WS,,,2001-10-18,2007-09-05,6
WSAM,82107,95709010,1985-02-14,2023-12-29,1
WSAU,81702,94331710,1983-01-20,1997-12-17,1
WSAU,81702,94331510,1997-12-19,2016-01-20,1
WSB,12106,93969610,2002-04-18,2008-01-06,1
WSB,12106,92934C10,2008-01-17,2013-01-31,1
WSBA,87098,95952210,2000-02-17,2006-06-02,1
WSBC,11293,95081010,1995-04-20,2023-12-29,1
WSBI,85721,93655910,1998-05-14,2004-10-01,1
WSBK,93060,95771010,1987-02-19,1996-01-31,1
WSBR,,,2006-07-20,2014-12-31,6
WSBS,86440,97200A10,1998-12-17,2004-08-31,1
WSBS,86440,97186T10,2004-09-16,2016-07-29,1
WSC,38906,95081710,1989-11-16,2011-06-24,1
WSCC,85756,94187210,1999-02-18,2003-09-10,1
WSCI,81614,93970410,1989-03-16,1999-01-10,1
WSCI,81614,92932Q10,1999-01-14,2018-10-04,1
WSCO,,,1999-05-20,1999-06-16,6
WSCO,86876,95082P10,1999-06-17,2023-12-29,1
WSF,,,2003-07-17,2006-07-20,6
WSFG,91681,92933E10,2006-12-14,2009-05-11,1
WSFG,,,2009-06-18,2010-12-31,6
WSFS,10892,97179510,1986-11-26,1988-11-30,1
WSFS,10892,85518010,1988-12-15,1993-05-31,1
WSFS,10892,92932810,1997-03-20,2023-12-29,1
WSG,18854,93368R10,2019-09-19,2021-01-29,1
WSGC,83011,96990410,1983-10-20,2023-12-29,1
WSH,89017,G9665510,2001-07-19,2010-01-03,1
WSH,89017,G9666610,2010-01-14,2016-01-04,1
WSH,89017,G9662910,2016-01-14,2023-12-29,1
WSHI,83428,93313110,1996-06-20,1998-06-24,1
WSII,82556,94106P20,1998-07-16,2001-01-11,1
WSKI,78842,97607210,1994-10-20,1997-12-17,1
WSKI,,,2004-05-20,2006-10-20,6
WSMP,82449,95968810,1985-03-14,1988-07-13,1
WSMP,82449,92933010,1988-07-21,1998-05-07,1
WSMP,82449,35803410,1998-05-14,2000-08-10,1
WSMP,82449,72083010,2000-08-17,2001-11-02,1
WSN,58085,95804310,1976-01-15,1989-04-12,1
WSN,58085,95804340,1989-05-18,1995-04-13,1
WSO1,66376,94262220,1991-12-19,2023-12-29,1
WSP,64127,95106010,1982-06-17,1983-06-30,1
WSPI,90984,94769V10,2005-11-17,2008-10-26,1
WSPI,90984,94733A10,2008-10-27,2018-10-10,1
WSRT,91846,74729D10,2006-03-08,2006-11-28,1
WSRZ,12070,96608420,2010-09-16,2023-12-29,1
WSS,45727,94014410,1976-01-15,1979-03-27,1
WSSI,90370,94768510,2004-11-18,2007-05-09,1
WSSI,90370,92845H10,2007-05-17,2008-01-17,1
WST,62498,95334810,1980-06-19,1999-02-11,1
WST,62498,95530610,1999-02-18,2023-12-29,1
WST2,83429,95958610,1996-07-18,1998-09-24,1
WST2,83429,95707010,1998-10-15,2009-02-25,1
WSTD,,,2003-11-20,2004-05-15,6
WSTE,77214,89351V10,1996-01-18,1998-02-18,1
WSTF,93092,95790610,1987-08-20,1993-04-29,1
WSTH,,,2002-09-19,2009-01-15,6
WSTL,82762,95754110,1996-01-18,2017-06-07,1
WSTL,82762,95754120,2017-06-15,2020-08-14,1
WSTM,82326,95864810,1983-11-18,1997-11-23,1
WSTM,82326,80533W10,1997-12-18,2000-06-30,1
WSTN,10484,96113710,1986-10-16,2001-02-12,1
WSTO,83214,97506010,1978-06-15,1979-12-27,1
WSTR,80166,95755010,1994-07-14,2001-02-28,1
WSVS,82887,96774410,1985-02-14,1992-09-30,1
WSW,16088,96362610,1976-01-15,1986-04-30,1
WTAI,,,2002-05-16,2004-03-19,6
WTAR,76459,95959910,1992-01-16,1993-12-28,2
WTAR,76459,45677P10,1994-01-20,1997-02-11,1
WTBA,89425,95123P10,2002-06-05,2023-12-29,1
WTBK,10622,95754710,1987-09-17,2004-01-23,1
WTC2,89693,95953110,2004-09-16,2006-05-03,2
WTCO,,,2003-10-16,2004-04-13,6
WTCS,,,2007-08-16,2008-04-08,6
WTDI,11747,92934410,1987-01-15,1992-12-10,1
WTDI,11747,92934420,1992-12-30,1998-11-01,1
WTDI,11747,89468810,1998-11-19,1999-01-06,1
WTEC,93009,93464810,1989-08-17,1990-08-05,1
WTEC,93009,93464830,1990-08-16,1999-09-02,1
WTEC,,,2004-08-19,2006-09-28,6
WTEK,81999,95040010,1978-03-16,1979-06-01,1
WTEL,81454,93180410,1986-06-19,1990-10-16,1
WTEQ,,,2004-07-15,2008-04-01,6
WTER,,,2004-05-20,2004-08-15,6
WTFC,84636,97650W10,1997-06-19,2023-12-29,1
WTHG,83601,98181110,1977-09-15,2023-12-29,1
WTHN,91035,96759310,2005-12-15,2006-11-24,1
WTHN,,,2006-12-14,2007-12-31,6
WTIN,90533,92922P10,2005-02-17,2023-12-29,1
WTLC,82465,95973710,1986-11-20,1988-06-22,1
WTLC,82465,96057510,1988-07-14,1990-01-03,1
WTLK,83430,98155G10,1996-06-20,2000-01-31,1
WTMK,,,2003-10-16,2004-05-15,6
WTOY,11453,97715210,1987-11-19,1990-03-13,1
WTOY,11453,92046910,1990-03-15,1993-12-17,1
WTOY,,,1994-03-17,2006-09-27,6
WTPT,,,1988-03-17,1991-08-14,6
WTPT,75466,96121430,1991-08-15,2022-01-28,1
WTR,67731,82649510,1984-12-20,1988-05-06,1
WTRH,16173,93075210,2018-12-20,2022-11-21,1
WTRH,16173,93075220,2022-12-15,2023-02-01,1
WTRS,81700,94185010,1978-05-18,1978-12-31,1
WTRZ,,,1988-12-15,2000-06-26,6
WTSC,84283,95618810,1997-01-16,2001-01-01,1
WTSC,84283,95235510,2001-01-18,2006-10-24,1
WTSL,76217,96184010,1990-10-18,2015-01-26,1
WTSZ,13830,95235520,2013-05-16,2017-10-10,1
WTT,77235,97652410,1995-10-19,2023-08-03,1
WTTR,16667,81617J30,2017-05-18,2023-12-29,1
WTU,78858,96945010,1996-02-15,2004-05-15,1
WTW,85630,96121E10,1997-12-18,1999-09-02,1
